user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiments,clean_text
Citizens Against Lawsuit Abuse,,"Our courts should be used to make people whole, not rich. Join us to stop lawsuit abuse!",2009-09-04 18:51:17,1715,1662,53,False,2020-08-02 18:28:00,Check out this opinion piece penned by Illinois #smallbusiness owner David Robak on the skyrocketing cost of reopen… https://t.co/Ak7WdofrPj,['smallbusiness'],TweetDeck,False,neutral,"['check', 'opinion', 'piece', 'pen', 'illinois', 'smallbusiness', 'owner', 'david', 'robak', 'skyrocket', 'cost', 'reopen']"
Annika G,,,2014-10-08 10:03:41,14,66,1766,False,2020-08-16 08:37:51,@DrTedros @Vkikilias @Vinkele @AurelijusVeryga @chrisfearne @hugodejonge @BentHHoyre @tomazgantar @lenahallengren… https://t.co/DL232w3D0R,,Twitter Web App,False,neutral,"['drtedros', 'vkikilias', 'vinkele', 'aurelijusveryga', 'chrisfearne', 'hugodejonge', 'benthhoyre', 'tomazgantar', 'lenahallengren']"
UBC MPPGA Program,"Vancouver, B.C.","The official Twitter feed for UBC's professional Master of Public Policy and Global Affairs program in Vancouver, B.C.",2014-06-18 01:16:56,2422,4668,4147,False,2020-07-25 00:15:07,"The #COVID19 situation has necessitated transitions to online modes of working and living. In this @grist article,… https://t.co/WR0SAmx0ZD",['COVID19'],Hootsuite Inc.,False,neutral,"['covid', 'situation', 'necessitate', 'transition', 'online', 'modes', 'work', 'live', 'grist', 'article']"
R.C. Jackson,"Dublin,  CA","Someone once told me, ""You worry about everything, and when there's nothing to worry about, you worry about that""         |

#GrabEmByTheTrump🐱 Get it?",2011-06-24 23:24:33,116,172,790,False,2020-08-18 18:11:03,"#ColbyDouglas, 21-year-old from Pequannock, New Jersey, is a #SpecialOlympics #GoldMedalist in swimming, but it’s h… https://t.co/5a2rjt2uCM","['ColbyDouglas', 'SpecialOlympics', 'GoldMedalist']",Twitter Web App,False,neutral,"['colbydouglas', 'yearold', 'pequannock', 'new', 'jersey', 'specialolympics', 'goldmedalist', 'swim', 'h']"
🐃1Million🍻,,"*buy the dip∆sell the Top*
  but don't put ALL IN",2012-09-11 11:04:33,220,1151,1917,False,2020-08-14 02:08:44,$tfd (Some of real use case by @TE_FOOD in real life) and other use cases about food traceability is already workin… https://t.co/k8z08hOL0U,,Twitter for Android,False,neutral,"['tfd', 'real', 'use', 'case', 'te', 'food', 'real', 'life', 'use', 'case', 'food', 'traceability', 'already', 'workin']"
Christopher D.,"Los Angeles, CA","Based in LA, raised in S Florida; Emmy nominated actor; Playwright; and generally tryin' to make a billion outta 15¢",2010-08-01 00:53:52,605,996,8249,False,2020-08-10 15:13:09,8/10/20 #COVID19 cases https://t.co/hCisAqPVe6,['COVID19'],Twitter Web App,False,neutral,"['covid', 'case']"
CardanoGuy,,Everything Cardano.... Make the world a better place - together.,2020-05-10 15:34:27,134,36,68,False,2020-07-27 05:53:55,"2020... #Cardano #ADA is born in storm

- massive money printing from banks @RaoulGMI 
- #COVID19 
- #USA election… https://t.co/mlzWbNTxuJ","['Cardano', 'ADA', 'COVID19', 'USA']",Twitter for iPad,False,neutral,"['cardano', 'ada', 'bear', 'storm', 'massive', 'money', 'print', 'bank', 'raoulgmi', 'covid', 'usa', 'election']"
Matt Finkes,O-H-I-O,Father of 2 & 1 of the Original Silver Bullets. #BuckeyeForLife I just tell it like I see it. I sometimes offend people by using the truth. Opinions are my own.,2011-03-07 03:43:05,12527,493,15186,True,2020-07-31 19:02:49,"It’s here: https://t.co/Y1I3LZWywB

#Ohio #COVID19 #WhereTheEmergency? https://t.co/Fz0IA3XtXo https://t.co/c551JklSxd","['Ohio', 'COVID19', 'WhereTheEmergency']",Twitter for iPhone,False,neutral,"['ohio', 'covid', 'wheretheemergency']"
Reboot Rx,"Boston, MA",Nonprofit startup getting affordable treatments to cancer patients faster by repurposing generic drugs. Formerly Cures Within Reach for Cancer (@CWR4C).,2018-02-27 04:13:52,179,102,72,False,2020-08-06 16:03:08,"Big news! Today we’re releasing the Reboot: COVID-Cancer Project, a resource with synthesized data on #COVID19 and… https://t.co/Aha0Twz7LC",['COVID19'],Twitter Web App,False,neutral,"['big', 'news', 'today', 'release', 'reboot', 'covidcancer', 'project', 'resource', 'synthesize', 'data', 'covid']"
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,445,1,0,False,2020-07-28 05:22:02,"936 new cases and 23 new deaths in Pakistan 

[6:22 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,neutral,"['new', 'case', 'new', 'deaths', 'pakistan', 'gmt', 'coronavirus', 'coronavirusupdate', 'covid', 'coronaviruspandemic']"
#BlackLivesMatterFundsTheDNC #BLMisMarxist,"Huge Nutbag, Montana","USA under Constitution, NOT SHARIAH",2012-11-23 01:28:53,172,344,6688,False,2020-07-26 05:44:40,I can see all the #COVID19 spreading... https://t.co/EUpNXFRqD3,['COVID19'],Twitter Web App,False,neutral,"['see', 'covid', 'spread']"
Conservative in Utah,,"Christian, husband, father, genealogist, movie fan, blogger, and author, and I still have time for a day job.  https://t.co/2qaY85tR7w",2015-05-04 01:43:50,44,54,13971,False,2020-08-30 04:51:42,"Davis County has 3,841 cases, 215 hospitalizations, and 23 deaths.  There were 49 new cases which is down from yest… https://t.co/3wGBZLUQzU",,Twitter Web App,False,neutral,"['davis', 'county', 'case', 'hospitalizations', 'deaths', 'new', 'case', 'yest']"
People's Daily app,"北京, 中华人民共和国",Our mission is to provide news and perspectives on China to a global audience. Download the app for news on China.,2018-02-04 12:36:42,1450,103,16,True,2020-08-22 03:28:32,The latest: #COVID19 outbreak worldwide (Data as of 10 am BJT on Saturday) https://t.co/tUY65kbUAr,['COVID19'],Twitter Web App,False,neutral,"['latest', 'covid', 'outbreak', 'worldwide', 'data', 'bjt', 'saturday']"
DevOps.com,Everywhere DevOps Is,Where The World Meets #DevOps. Conferences: https://t.co/wS1b4lP0NM Virtual Summit: https://t.co/OuoREY9Pm5 Webinars: https://t.co/Hgd08PTbvu Contact: Editor@DevOps.com,2011-02-28 22:58:07,34860,1359,7576,False,2020-07-25 03:00:59,Engineering Productivity Lessons From COVID-19  https://t.co/vnRzRAeZJy #covid19 #pandemic #remotework https://t.co/mkDsrYGtPU,"['covid19', 'pandemic', 'remotework']",Buffer,False,neutral,"['engineer', 'productivity', 'lessons', 'covid', 'covid', 'pandemic', 'remotework']"
TNIE Odisha,Bhubaneswar,"Official handle of @NewIndianXpress, Odisha. Follow us for latest news and our special reports. You can DM your suggestion and share information.",2019-10-02 10:04:35,1380,110,14,True,2020-07-27 04:36:12,The #Odisha Govt might have ramped up efforts to contain the #coronavirus surge in Ganjam but situation in the… https://t.co/2CUgw7RLNn,"['Odisha', 'coronavirus']",Twitter Web App,False,neutral,"['odisha', 'govt', 'might', 'ramp', 'efforts', 'contain', 'coronavirus', 'surge', 'ganjam', 'situation']"
Kat Domingo,Philippines,Digital Journalist,2010-04-21 08:24:10,5000,314,632,False,2020-07-27 03:54:29,"LOOK: Senators don face masks, face shields in the opening of the 18th Congress' 2nd regular session as the chamber… https://t.co/JUxpW0Qlu4",,TweetDeck,False,neutral,"['look', 'senators', 'face', 'mask', 'face', 'shield', 'open', 'th', 'congress', 'nd', 'regular', 'session', 'chamber']"
Morning Ireland,RTÉ Donnybrook Dublin Ireland,RTÉ's flagship news and current affairs radio programme on RTÉ Radio One. We're also on @facebook and @instagram,2009-03-04 15:53:36,167018,3645,2924,True,2020-08-12 06:01:26,"Coming up on today's Morning Ireland:

* @JoeBiden's decision to choose @KamalaHarris as his VP running mate

* mea… https://t.co/KAWZXPpdul",,Twitter Web App,False,neutral,"['come', 'today', 'morning', 'ireland', 'joebiden', 'decision', 'choose', 'kamalaharris', 'vp', 'run', 'mate', 'mea']"
Marvin Torres Lagonera,Quezon City,"City Adviser @c40cities 🌏 Oxford MSc student 👨🏻‍🎓 Founder & ED, Behaviorale 👉🇵🇭 Into #mindfulness 🧘🏻‍♂️ & #plantparenthood 🌱 All views my own! ✨",2009-09-16 13:06:45,730,655,2524,False,2020-08-12 07:59:51,Green jobs must be at the core of an equitable and sustainable recovery from #COVID19. We must address widespread u… https://t.co/6I1Dm06bIJ,['COVID19'],Twitter Web App,False,neutral,"['green', 'job', 'must', 'core', 'equitable', 'sustainable', 'recovery', 'covid', 'must', 'address', 'widespread', 'u']"
Genes2Me Genetic Testing & Diagnostics Lab,"Gurgaon, India",Know Everything about Yourself through DNA Genetic Testing. #NGS #BreastCancer #NIPT #NBS #ExomeSequencing,2017-09-29 07:51:55,232,523,306,False,2020-08-08 10:46:23,Multiplex real-time based kit having primers and probes specific for Coronavirus detection. Presence of internal co… https://t.co/PJC9WZnhpI,,Buffer,False,neutral,"['multiplex', 'realtime', 'base', 'kit', 'primers', 'probe', 'specific', 'coronavirus', 'detection', 'presence', 'internal', 'co']"
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,473,1,0,False,2020-08-08 12:46:45,"417 new cases and 3 new deaths in Zambia 

[13:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False,neutral,"['new', 'case', 'new', 'deaths', 'zambia', 'gmt', 'coronavirus', 'coronavirusupdate', 'covid', 'coronaviruspandemic']"
Westnile Prince 🔱,"Kampala, Uganda","Co- Founder @AlemiAds| Digital Marketing | Events Influencer | Brand Architect | +256794955555 |

Email : zaidinalemi@gmail.com",2011-05-02 19:31:35,11203,3358,100673,False,2020-08-18 17:48:00,"Guyz #COVID19  is real ,  observe the SOPs rightly",['COVID19'],Twitter for Android,False,neutral,"['guyz', 'covid', 'real', 'observe', 'sop', 'rightly']"
Paul McNamara,Cairns,"Nurse. Educator. Digital Citizen. I dig #LiaisonPsych + #ClinicalSupervision, love AFL (Go Adelaide!) and hate cotton wool. BN MMHN FACMHN",2012-09-22 21:32:09,3625,1025,8781,False,2020-08-02 17:04:43,"@realDonaldTrump Missouri, USA: pop. 6.1 million, 51,258 #COVID19 cases, 1,253 deaths https://t.co/fTOnoN4Krw
Victo… https://t.co/65cM4KW8JV",['COVID19'],Twitter for iPad,False,neutral,"['realdonaldtrump', 'missouri', 'usa', 'pop', 'million', 'covid', 'case', 'deaths', 'victo']"
noreen murphy,,Senior Assessment and Support at Specialisterne Ireland,2019-08-06 21:33:12,129,339,880,False,2020-08-06 14:48:37,Let's be as prepared as we can for returning to the ''new normal''. Tune into the below webinar for tips on looking… https://t.co/KbG7RquZtt,,Twitter Web App,False,neutral,"['let', 'prepare', 'return', 'new', 'normal', 'tune', 'webinar', 'tip', 'look']"
Brainy Writers Essays. Assignments. Homework. Pay,"Los Angeles, CA",DM for essays/homework/assignments/online class help/research #College #PHD. Pay via cash app/pay pal/zelle/venmo 📩👩‍🎓BIZ/CONTACT brainywriters2000@gmail.com,2018-10-05 20:55:47,15491,14304,25375,False,2020-07-26 02:26:16,"Looking for someone to handle your online class? 
DM us for
#canvas 
#Pearson 
#aleks
#blackboard
#onlineclass… https://t.co/sEiKkwDCP8","['canvas', 'Pearson', 'aleks', 'blackboard', 'onlineclass']",Twitter Web App,False,neutral,"['look', 'someone', 'handle', 'online', 'class', 'dm', 'us', 'canvas', 'pearson', 'aleks', 'blackboard', 'onlineclass']"
poppeetim,,🤔 A Lot; 👨🏼‍💻 A Lot; 🏃🏼‍♂️A Lot; ❤️A Lot; 🎼 A Lot; 🍽🥂 Impt.; Worked Long Years in Corp. Finance; Grandchildren on 3 Continents; Carnegie-Mellon Grad.,2008-11-01 16:09:48,53,584,8913,False,2020-08-30 08:04:18,"#Covid19 Deaths per Mil. Population:

US (aka #Trumplandia in pandemic times) .. 565 &amp; rising fast!

Germany (aka l… https://t.co/TEUHBi9NTq","['Covid19', 'Trumplandia']",Twitter for iPhone,False,neutral,"['covid', 'deaths', 'per', 'mil', 'population', 'us', 'aka', 'trumplandia', 'pandemic', 'time', 'amp', 'rise', 'fast', 'germany', 'aka', 'l']"
Mango News,Hyderabad,"Follow us for all the latest news and entertainment updates!

Subscribe on YouTube: https://t.co/xHrAgFNDBC
Follow on Facebook: https://t.co/seiODX8Sfn",2013-10-08 08:07:43,1628,63,56,False,2020-08-08 10:45:00,"Latest Updates of CoronaVirus Cases Worldwide on 8th August 2020.

#GlobalCoronaVirusCases #CoronavirusDeathtoll… https://t.co/mCV2blAfn7","['GlobalCoronaVirusCases', 'CoronavirusDeathtoll']",TweetDeck,False,neutral,"['latest', 'update', 'coronavirus', 'case', 'worldwide', 'th', 'august', 'globalcoronaviruscases', 'coronavirusdeathtoll']"
Tasha and Allun’s Disney Adventures,London,"Tasha and Allun, Married couple from the UK. We Vlog all of our holidays. See Disney World, Disneyland Paris and Disney Cruise line. Please Subscribe.",2019-12-15 17:08:04,113,179,358,False,2020-07-25 08:46:06,"Rocking the mask look 😂

#disney #disneyland #disneyworld #Masks #COVID19 https://t.co/kINyEOFRWD","['disney', 'disneyland', 'disneyworld', 'Masks', 'COVID19']",Twitter for iPhone,False,neutral,"['rock', 'mask', 'look', 'disney', 'disneyland', 'disneyworld', 'mask', 'covid']"
Juan José Calderón Amador,Sevilla,"Editor #T5eS 🌈 Fundador @elmuelledelasal ★ elige la cadena de la vida abc1chde2ghij...✘ⓔ-ⓝⓐⓤⓣⓐ, ⓔ-ⓜⓔⓝⓣⓔ Sevilla ★blockchain★elearning ★Ⓐrⓣ★P2P★economy★HigherED",2007-04-01 12:12:45,25445,12570,7454,False,2020-08-17 05:52:08,Implementing education responses to coronavirus (COVID-19) @OECDEduSkills https://t.co/0WC3GcbISx #education… https://t.co/8KHEzYU1QM,['education'],Hootsuite Inc.,False,neutral,"['implement', 'education', 'responses', 'coronavirus', 'covid', 'oecdeduskills', 'education']"
Royal Papworth Hospital 💙,Cambridge Biomedical Campus,Royal Papworth is the UK’s leading heart and lung hospital and a world leader in cardiothoracic transplants. One of five ECMO centres. Rated outstanding by CQC.,2012-01-13 15:40:35,6608,372,2195,True,2020-08-18 17:46:13,"“It was quite an extraordinary team effort to get through all of it.”

Our Deputy Medical Director @stephen_t_webb… https://t.co/tCK1b4yJke",,Twitter for iPhone,False,neutral,"['quite', 'extraordinary', 'team', 'effort', 'get', 'deputy', 'medical', 'director', 'stephen', 'webb']"
Caribbean disaster,Jamaica- Trinidad &Tobago,We are a member of the coalition of small island and low-lying coastal countries that share similar development challenges and concerns,2016-05-03 01:57:27,2723,3373,101141,False,2020-07-25 01:08:29,"""We don't even have a vaccine for #COVID19 yet, but we already have tens of thousands of anti-vaccine messages abou… https://t.co/O1UARpjJ2H",['COVID19'],Twitter Web App,False,neutral,"['even', 'vaccine', 'covid', 'yet', 'already', 'tens', 'thousands', 'antivaccine', 'message', 'abou']"
Michael Gannon,"Mount Lawley, Perth (WA)",Obstetrician & Gynaecologist - Father of two - Board @NHMRC @MDANational @AMA_WA Member @WestCoastEagles @EastPerthFC @WACA_Cricket @MCC_Members,2016-11-27 05:39:58,833,479,3499,False,2020-08-22 02:48:09,"@docxy75 @amavictoria @drajm @VicGovDHHS I’ve just finished my ward round. Hospital heaving, even the cafe. We’re l… https://t.co/N361qXUyVB",,Twitter for iPhone,False,neutral,"['docxy', 'amavictoria', 'drajm', 'vicgovdhhs', 'ive', 'finish', 'ward', 'round', 'hospital', 'heave', 'even', 'cafe', 'l']"
covidnews.ch,Switzerland,"Coronavirus Statistics, Information & News",2020-03-21 16:13:52,365,1890,150,False,2020-08-09 05:33:30,"#CoronaInfoCH #COVID19 #corona #ireland 
Make the most of t...
https://t.co/B0t2D6pwek","['CoronaInfoCH', 'COVID19', 'corona', 'ireland']",FS Poster,False,neutral,"['coronainfoch', 'covid', 'corona', 'ireland', 'make']"
Hans Homini Bot,🇪🇺 ,A very happy European looking forward to a bright and wonderful future free of wicked populists 🐣322.25 ppm,2010-09-09 12:01:42,463,450,1129,False,2020-08-13 07:12:59,South Carolina has become the 9th State with a #Covid19 infection rate upwards of 2 percent – 1 in 50 people tested… https://t.co/Hw4dlhenen,['Covid19'],Twitter for Mac,False,neutral,"['south', 'carolina', 'become', 'th', 'state', 'covid', 'infection', 'rate', 'upwards', 'percent', 'people', 'test']"
AmaErasama,"Erasama, Jagatsinghpur, Odisha","This profile is fully dedicated to the people of Erasama, Jagatsinghpur for a better Erasama !! 

Like our FB Page: Incredible ERASAMA Souls",2017-10-18 23:19:01,88,25,102,False,2020-08-29 22:52:55,Status position of #COVID19 of Jagatsinghpur distinct #OdishaFightsCorona #JagatsinghpurFightsCorona https://t.co/omGcDryknq,"['COVID19', 'OdishaFightsCorona', 'JagatsinghpurFightsCorona']",Twitter for Android,False,neutral,"['status', 'position', 'covid', 'jagatsinghpur', 'distinct', 'odishafightscorona', 'jagatsinghpurfightscorona']"
Dushyant Vachhani,,,2010-02-11 00:42:17,38,44,53,False,2020-08-29 21:37:51,@Amy_Siskind Do in person #EarlyVoting (able &amp; willing) as it gets counted on Nov-3 EOD. e.g. #Colorado's early vot… https://t.co/Xa8yKsFNB6,"['EarlyVoting', 'Colorado']",Twitter Web App,False,neutral,"['amy', 'siskind', 'person', 'earlyvoting', 'able', 'amp', 'will', 'get', 'count', 'nov', 'eod', 'e', 'g', 'colorado', 'early', 'vot']"
